latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-2.6437,106.2533,305.6,1.4,1.2,2023-09-13,1513,Terra,MODIS,65,61.03,291,9.8,N,0
-2.8153,104.6212,317.5,1.1,1.1,2023-09-13,1513,Terra,MODIS,95,61.03,293.3,17.2,N,0
-2.986,103.279,308.3,1,1,2023-09-13,1513,Terra,MODIS,60,61.03,292.9,6.9,N,0
-2.9872,103.27,343.5,1,1,2023-09-13,1513,Terra,MODIS,100,61.03,293.5,49,N,0
-2.2985,103.4525,306.4,1,1,2023-09-13,1513,Terra,MODIS,22,61.03,292,6.7,N,0
-0.8515,102.1506,316.7,1,1,2023-09-13,1514,Terra,MODIS,94,61.03,293,13.7,N,0
-0.9191,102.0674,314.2,1,1,2023-09-13,1514,Terra,MODIS,89,61.03,293.7,10.9,N,0
-0.9178,102.0763,305.4,1,1,2023-09-13,1514,Terra,MODIS,64,61.03,293.6,4.7,N,0
-0.928,102.0687,311,1,1,2023-09-13,1514,Terra,MODIS,81,61.03,293.1,8.4,N,0
-0.9267,102.0775,303,1,1,2023-09-13,1514,Terra,MODIS,32,61.03,292.8,3.3,N,0
-0.9172,102.2744,314.1,1,1,2023-09-13,1514,Terra,MODIS,88,61.03,294.1,10.7,N,0
-0.9876,102.2993,315.8,1,1,2023-09-13,1514,Terra,MODIS,92,61.03,293.5,11.9,N,0
-0.9864,102.3082,308.7,1,1,2023-09-13,1514,Terra,MODIS,75,61.03,293.2,6.4,N,0
-0.8023,101.6511,317.9,1,1,2023-09-13,1514,Terra,MODIS,96,61.03,294.4,14.2,N,0
-0.8011,101.6599,321.3,1,1,2023-09-13,1514,Terra,MODIS,100,61.03,294.5,17.4,N,0
-0.8527,102.1418,304,1,1,2023-09-13,1514,Terra,MODIS,58,61.03,292.4,4.5,N,0
-0.9072,102.3007,306.6,3.3,1.7,2023-09-13,1937,Aqua,MODIS,69,61.03,289.1,38.4,N,0
-0.9032,102.2732,307.7,3.3,1.7,2023-09-13,1937,Aqua,MODIS,72,61.03,289.2,42.6,N,0
2.8277,101.545,320.1,1.5,1.2,2023-09-14,0333,Terra,MODIS,71,61.03,298.8,16.1,D,0
3.4544,101.6655,316.5,1.5,1.2,2023-09-14,0333,Terra,MODIS,33,61.03,300,11.6,D,2
3.4111,101.5582,321.1,1.5,1.2,2023-09-14,0333,Terra,MODIS,52,61.03,301.8,17.3,D,2
3.5362,98.8181,316.9,1.1,1,2023-09-14,0333,Terra,MODIS,56,61.03,297.2,7,D,2
2.8939,101.8691,318.6,1.6,1.2,2023-09-14,0333,Terra,MODIS,35,61.03,299.3,12.1,D,2
3.7412,101.5245,313,1.5,1.2,2023-09-14,0333,Terra,MODIS,28,61.03,292.4,11.9,D,2
3.4925,101.4832,317.6,1.5,1.2,2023-09-14,0333,Terra,MODIS,60,61.03,301.4,15.8,D,0
-0.929,102.0768,316,1.9,1.4,2023-09-14,0334,Terra,MODIS,69,61.03,292.9,21.6,D,0
2.0191,101.1525,314.9,1.5,1.2,2023-09-14,0334,Terra,MODIS,37,61.03,299.7,11.9,D,0
1.8732,101.4501,315.2,1.6,1.2,2023-09-14,0334,Terra,MODIS,61,61.03,298.8,13.7,D,0
0.6529,102.8465,311.2,2.1,1.4,2023-09-14,0334,Terra,MODIS,55,61.03,295.1,16.1,D,0
0.6508,102.8396,310.3,2.1,1.4,2023-09-14,0334,Terra,MODIS,52,61.03,294.5,15.9,D,0
0.6013,102.0475,311.7,1.8,1.3,2023-09-14,0334,Terra,MODIS,17,61.03,295,15.1,D,0
0.8554,99.5663,316.3,1.2,1.1,2023-09-14,0334,Terra,MODIS,70,61.03,300.6,10.6,D,2
0.7333,100.1323,311.5,1.3,1.1,2023-09-14,0334,Terra,MODIS,56,61.03,295.3,9.1,D,0
0.4417,101.885,312.5,1.8,1.3,2023-09-14,0334,Terra,MODIS,59,61.03,295.2,11.9,D,0
0.3218,101.6089,319.8,1.7,1.3,2023-09-14,0334,Terra,MODIS,73,61.03,295.1,24.8,D,0
-0.171,102.3786,313.7,2,1.4,2023-09-14,0334,Terra,MODIS,64,61.03,296.2,18.9,D,0
-0.3796,102.7211,312.4,2.1,1.4,2023-09-14,0334,Terra,MODIS,51,61.03,296.7,18.8,D,0
-0.7036,102.3372,314.4,2,1.4,2023-09-14,0334,Terra,MODIS,66,61.03,293.8,22.2,D,0
-0.8473,102.1469,314.4,1.9,1.4,2023-09-14,0334,Terra,MODIS,66,61.03,294.3,17.8,D,0
-2.4024,100.9789,323.3,1.7,1.3,2023-09-14,0335,Terra,MODIS,60,61.03,294.1,34,D,0
-3.4739,105.4193,312.4,3.4,1.7,2023-09-14,0619,Aqua,MODIS,63,61.03,291,35.7,D,0
-3.4624,105.4105,312.3,3.4,1.7,2023-09-14,0619,Aqua,MODIS,62,61.03,290.8,38,D,0
-3.385,105.3997,325.4,3.4,1.7,2023-09-14,0619,Aqua,MODIS,77,61.03,293.8,99,D,0
-3.4208,105.3999,312.2,3.4,1.7,2023-09-14,0619,Aqua,MODIS,34,61.03,291.5,33.5,D,0
-3.3898,105.3957,316.4,3.4,1.7,2023-09-14,0619,Aqua,MODIS,25,61.03,292.3,47.4,D,0
-3.3966,104.8814,348.7,3.8,1.8,2023-09-14,0619,Aqua,MODIS,82,61.03,291.6,363.5,D,0
-3.3997,104.9086,319,3.7,1.8,2023-09-14,0619,Aqua,MODIS,74,61.03,290.6,68.3,D,0
-3.4045,104.8755,345.1,3.8,1.8,2023-09-14,0619,Aqua,MODIS,93,61.03,291,314.4,D,0
-3.3333,105.032,319.4,3.6,1.8,2023-09-14,0619,Aqua,MODIS,40,61.03,293.6,60.1,D,0
-3.3378,104.9998,320.6,3.7,1.8,2023-09-14,0619,Aqua,MODIS,50,61.03,293.8,68.6,D,0
-3.2783,105.3115,314,3.4,1.7,2023-09-14,0619,Aqua,MODIS,65,61.03,292.1,39.8,D,0
-3.3219,104.9976,322.1,3.7,1.8,2023-09-14,0619,Aqua,MODIS,47,61.03,292.4,76.4,D,0
-3.1331,104.6888,313.7,3.8,1.8,2023-09-14,0619,Aqua,MODIS,56,61.03,291.6,44,D,0
-2.6671,107.7225,320,2.2,1.4,2023-09-14,0619,Aqua,MODIS,74,61.03,298.1,31.4,D,0
-2.7563,104.2512,331,4.1,1.9,2023-09-14,0619,Aqua,MODIS,84,61.03,292,196.4,D,0
-2.7461,104.2789,316,4.1,1.9,2023-09-14,0619,Aqua,MODIS,64,61.03,291.3,72.2,D,0
-2.7513,104.2428,326.7,4.1,1.9,2023-09-14,0619,Aqua,MODIS,81,61.03,291.2,156.4,D,0
-2.1756,105.8189,310.4,3,1.7,2023-09-14,0619,Aqua,MODIS,25,61.03,290.6,21.4,D,0
-2.1747,105.8118,313.7,3,1.7,2023-09-14,0619,Aqua,MODIS,45,61.03,290.2,34.7,D,0
-2.3802,104.3134,305.2,1.3,1.1,2023-09-14,1841,Aqua,MODIS,63,61.03,291.1,9,N,0
-4.3279,104.9204,302.7,1.1,1.1,2023-09-14,1842,Aqua,MODIS,51,61.03,292.3,5.3,N,0
-2.7466,104.2884,303.7,1.3,1.1,2023-09-14,1842,Aqua,MODIS,56,61.03,290.2,7,N,0
-2.7441,104.2821,302.5,1.3,1.1,2023-09-14,1842,Aqua,MODIS,48,61.03,290.1,5.9,N,0
-2.8079,104.6296,310.2,1.2,1.1,2023-09-14,1842,Aqua,MODIS,79,61.03,291.2,11.5,N,0
-2.8178,104.6282,308.8,1.2,1.1,2023-09-14,1842,Aqua,MODIS,76,61.03,290.7,10.6,N,0
-3.1011,105.0843,302.6,1.2,1.1,2023-09-14,1842,Aqua,MODIS,50,61.03,289.1,6,N,0
-3.1409,105.0889,305.7,1.2,1.1,2023-09-14,1842,Aqua,MODIS,65,61.03,290.5,7.4,N,0
-3.1449,105.0826,303.5,1.2,1.1,2023-09-14,1842,Aqua,MODIS,56,61.03,290.7,6.6,N,0
-3.1371,104.7073,306,1.2,1.1,2023-09-14,1842,Aqua,MODIS,66,61.03,290.6,8.5,N,0
-3.1387,104.7181,302.7,1.2,1.1,2023-09-14,1842,Aqua,MODIS,51,61.03,291.1,5.9,N,0
-3.2737,105.326,313.1,1.1,1.1,2023-09-14,1842,Aqua,MODIS,86,61.03,291.4,13.8,N,0
-3.2753,105.3359,306.1,1.1,1.1,2023-09-14,1842,Aqua,MODIS,67,61.03,290.5,7.9,N,0
-3.3021,104.9999,312.9,1.2,1.1,2023-09-14,1842,Aqua,MODIS,86,61.03,294.7,13,N,0
-3.3036,105.0103,312.6,1.2,1.1,2023-09-14,1842,Aqua,MODIS,85,61.03,294.4,12.6,N,0
-3.3052,105.0206,307.4,1.2,1.1,2023-09-14,1842,Aqua,MODIS,71,61.03,293.2,8.1,N,0
-3.3101,104.9882,311.8,1.2,1.1,2023-09-14,1842,Aqua,MODIS,83,61.03,292.7,12.8,N,0
-3.3117,104.9985,315.2,1.2,1.1,2023-09-14,1842,Aqua,MODIS,91,61.03,293.7,15.1,N,0
-3.3132,105.0089,321.9,1.2,1.1,2023-09-14,1842,Aqua,MODIS,100,61.03,295.5,22,N,0
-3.3147,105.0192,322.4,1.2,1.1,2023-09-14,1842,Aqua,MODIS,92,61.03,295,22,N,0
-3.3186,105.013,319.7,1.2,1.1,2023-09-14,1842,Aqua,MODIS,99,61.03,295.1,19.7,N,0
-3.3202,105.0233,313.6,1.2,1.1,2023-09-14,1842,Aqua,MODIS,34,61.03,294.2,12.4,N,0
-3.3298,105.0219,329.7,1.2,1.1,2023-09-14,1842,Aqua,MODIS,100,61.03,295.1,33.2,N,0
-3.3409,105.0308,324.7,1.2,1.1,2023-09-14,1842,Aqua,MODIS,100,61.03,294.5,25.8,N,0
-3.3425,105.0411,315.2,1.2,1.1,2023-09-14,1842,Aqua,MODIS,69,61.03,293.7,14.7,N,0
-3.3505,105.0294,307.1,1.2,1.1,2023-09-14,1842,Aqua,MODIS,43,61.03,293.1,8.2,N,0
-3.3878,104.8859,307.5,1.2,1.1,2023-09-14,1842,Aqua,MODIS,72,61.03,293.4,8.8,N,0
-3.3895,104.8788,313.5,1.2,1.1,2023-09-14,1842,Aqua,MODIS,87,61.03,293.6,14.9,N,0
-3.3911,104.8892,312.7,1.2,1.1,2023-09-14,1842,Aqua,MODIS,86,61.03,293.4,14.2,N,0
-3.5051,104.8987,312.4,1.2,1.1,2023-09-14,1842,Aqua,MODIS,85,61.03,291.4,13.3,N,0
-3.5659,104.911,301.6,1.2,1.1,2023-09-14,1842,Aqua,MODIS,43,61.03,291.3,5.3,N,0
-3.5675,104.9214,305.8,1.2,1.1,2023-09-14,1842,Aqua,MODIS,66,61.03,291.2,8.4,N,0
-3.7229,103.6413,304.1,1.4,1.2,2023-09-14,1842,Aqua,MODIS,59,61.03,291.8,7,N,0
-4.4271,105.5691,355.4,1.1,1,2023-09-14,1842,Aqua,MODIS,100,61.03,289.9,82.6,N,0
-4.4286,105.5786,346.3,1.1,1,2023-09-14,1842,Aqua,MODIS,100,61.03,289,60.7,N,0
-6.0272,105.9638,305.7,1,1,2023-09-14,1842,Aqua,MODIS,65,61.03,294.1,5.3,N,2
5.4473,105.3768,319.3,2.5,1.5,2023-09-15,0235,Terra,MODIS,71,61.03,292,52.1,D,3
5.4524,105.3704,310.7,2.5,1.5,2023-09-15,0235,Terra,MODIS,42,61.03,291.9,25.5,D,3
5.4494,105.3922,313.6,2.5,1.5,2023-09-15,0235,Terra,MODIS,59,61.03,292,33.6,D,3
-3.0531,105.3037,317,1.8,1.3,2023-09-15,0238,Terra,MODIS,31,61.03,298.8,19.2,D,0
-3.0366,104.9824,316.2,1.9,1.4,2023-09-15,0238,Terra,MODIS,65,61.03,292.5,21,D,0
-3.0391,104.9992,318.1,1.9,1.3,2023-09-15,0238,Terra,MODIS,70,61.03,290.2,26.3,D,0
-3.1224,104.6986,357.3,2,1.4,2023-09-15,0238,Terra,MODIS,98,61.03,298.1,196.2,D,0
-3.1251,104.7162,329,2,1.4,2023-09-15,0238,Terra,MODIS,82,61.03,296.3,50.5,D,0
-3.1347,104.6968,332.2,2,1.4,2023-09-15,0238,Terra,MODIS,85,61.03,298.7,64.1,D,0
-3.1373,104.7145,322.4,2,1.4,2023-09-15,0238,Terra,MODIS,76,61.03,298,30.1,D,0
-3.2743,105.3332,317.7,1.8,1.3,2023-09-15,0238,Terra,MODIS,39,61.03,297.4,16.7,D,0
-3.2859,105.3316,330.2,1.8,1.3,2023-09-15,0238,Terra,MODIS,83,61.03,298.5,49.1,D,0
-3.3106,105.015,322.3,1.9,1.3,2023-09-15,0238,Terra,MODIS,38,61.03,297.6,26.6,D,0
-3.3162,105.0073,325.6,1.9,1.3,2023-09-15,0238,Terra,MODIS,49,61.03,297.4,34.1,D,0
-3.3774,105.4067,318.9,1.8,1.3,2023-09-15,0238,Terra,MODIS,28,61.03,300.7,17.6,D,0
-3.3798,105.422,323,1.7,1.3,2023-09-15,0238,Terra,MODIS,76,61.03,301.9,26.2,D,0
-3.3306,105.0221,334.5,1.9,1.3,2023-09-15,0238,Terra,MODIS,83,61.03,299.5,59.5,D,0
-3.345,105.0369,322.2,1.9,1.3,2023-09-15,0238,Terra,MODIS,30,61.03,297.6,25.3,D,0
-3.402,104.8861,318,1.9,1.4,2023-09-15,0238,Terra,MODIS,63,61.03,297.8,20.4,D,0
-3.5198,104.8963,328,1.9,1.3,2023-09-15,0238,Terra,MODIS,79,61.03,298.6,43.4,D,0
-3.57,104.9061,321.5,1.9,1.3,2023-09-15,0238,Terra,MODIS,64,61.03,298.2,26.7,D,0
-3.5725,104.9228,327.1,1.9,1.3,2023-09-15,0238,Terra,MODIS,80,61.03,298.1,42.4,D,0
-3.5664,104.9178,325.6,1.9,1.3,2023-09-15,0238,Terra,MODIS,79,61.03,298,38.5,D,0
-3.5783,104.9161,328.5,1.9,1.3,2023-09-15,0238,Terra,MODIS,82,61.03,298.6,48.8,D,0
-3.7229,103.635,314.4,2.4,1.5,2023-09-15,0238,Terra,MODIS,48,61.03,295.2,20.8,D,0
-6.0972,105.4313,311.6,1.6,1.2,2023-09-15,0238,Terra,MODIS,47,61.03,295.4,12.6,D,3
-6.5521,108.0949,320.5,1.1,1,2023-09-15,0238,Terra,MODIS,60,61.03,302,6.2,D,0
-6.6087,107.9825,322.6,1.1,1,2023-09-15,0238,Terra,MODIS,68,61.03,302.7,8.9,D,0
-6.6711,105.9786,318.7,1.1,1,2023-09-15,0700,Aqua,MODIS,58,61.03,297.5,10.1,D,0
-4.496,105.0481,327.2,1,1,2023-09-15,0700,Aqua,MODIS,68,61.03,299.1,15.9,D,0
-4.4946,105.0574,371.9,1,1,2023-09-15,0700,Aqua,MODIS,100,61.03,303.1,119,D,0
-4.4932,105.0666,330.7,1,1,2023-09-15,0700,Aqua,MODIS,81,61.03,300.4,19.7,D,0
-4.5828,104.7056,335.8,1,1,2023-09-15,0700,Aqua,MODIS,86,61.03,304.5,25.4,D,0
-4.4783,105.6605,322.9,1.1,1,2023-09-15,0700,Aqua,MODIS,69,61.03,296.7,13.9,D,0
-4.6685,104.4935,316.3,1,1,2023-09-15,0700,Aqua,MODIS,46,61.03,299.5,5.8,D,0
-4.6017,105.2693,324.6,1.1,1,2023-09-15,0700,Aqua,MODIS,48,61.03,302.8,8,D,0
-4.5806,105.4789,339,1.1,1,2023-09-15,0700,Aqua,MODIS,87,61.03,302.4,33.4,D,0
-4.5793,105.4884,325,1.1,1,2023-09-15,0700,Aqua,MODIS,70,61.03,301.3,12.8,D,0
-4.8556,105.3642,327.3,1.1,1,2023-09-15,0700,Aqua,MODIS,76,61.03,303.5,13.8,D,0
-5.708,105.072,317,1,1,2023-09-15,0700,Aqua,MODIS,61,61.03,296.9,9.4,D,0
-5.6622,105.7597,322.7,1.1,1,2023-09-15,0700,Aqua,MODIS,73,61.03,304,9.5,D,0
-5.7949,105.7362,339.7,1.1,1,2023-09-15,0700,Aqua,MODIS,90,61.03,305.2,31.6,D,0
-6.0991,105.4252,319.3,1,1,2023-09-15,0700,Aqua,MODIS,65,61.03,304.4,12.9,D,3
-6.1096,105.4174,314.9,1,1,2023-09-15,0700,Aqua,MODIS,29,61.03,302.4,8.6,D,3
-6.1082,105.4267,320.2,1,1,2023-09-15,0700,Aqua,MODIS,71,61.03,304.8,13.7,D,3
-6.1421,106.773,325.1,1.2,1.1,2023-09-15,0700,Aqua,MODIS,59,61.03,302.9,9.9,D,2
-6.5889,105.8528,318.1,1.1,1,2023-09-15,0700,Aqua,MODIS,60,61.03,300.1,6.8,D,0
-6.6329,105.6183,319.2,1,1,2023-09-15,0700,Aqua,MODIS,57,61.03,301.2,9,D,0
-6.6726,105.9689,315.6,1.1,1,2023-09-15,0700,Aqua,MODIS,37,61.03,297.5,6.9,D,0
-3.3072,104.9825,366.7,1.1,1,2023-09-15,0701,Aqua,MODIS,100,61.03,304.4,105,D,0
-3.3227,105.0039,341.1,1.1,1,2023-09-15,0701,Aqua,MODIS,75,61.03,299.6,34,D,0
-3.3241,104.9945,336,1.1,1,2023-09-15,0701,Aqua,MODIS,81,61.03,298.4,28.4,D,0
-3.3415,104.6848,322.3,1,1,2023-09-15,0701,Aqua,MODIS,40,61.03,296.4,10.7,D,0
-3.2541,105.216,318.3,1.1,1,2023-09-15,0701,Aqua,MODIS,52,61.03,302.1,7.6,D,0
-3.2985,104.9144,338.1,1.1,1,2023-09-15,0701,Aqua,MODIS,87,61.03,300.9,34.5,D,0
-3.3012,104.8958,317.9,1,1,2023-09-15,0701,Aqua,MODIS,36,61.03,298.5,8.1,D,0
-3.2267,105.2942,325.3,1.1,1,2023-09-15,0701,Aqua,MODIS,63,61.03,301.7,14.3,D,0
-3.3148,104.6845,321.1,1,1,2023-09-15,0701,Aqua,MODIS,35,61.03,301.8,8,D,0
-3.2175,105.2929,322.7,1.1,1,2023-09-15,0701,Aqua,MODIS,67,61.03,303,11.7,D,0
-3.2096,105.2819,328.9,1.1,1,2023-09-15,0701,Aqua,MODIS,79,61.03,303.8,19.3,D,0
-3.1129,105.6171,318,1.1,1.1,2023-09-15,0701,Aqua,MODIS,61,61.03,299.4,9.4,D,0
-3.1914,105.0845,320.1,1.1,1,2023-09-15,0701,Aqua,MODIS,66,61.03,303,8.6,D,0
-3.1369,105.2744,324.6,1.1,1,2023-09-15,0701,Aqua,MODIS,54,61.03,301.6,13,D,0
-3.129,105.2635,353.2,1.1,1,2023-09-15,0701,Aqua,MODIS,96,61.03,301.9,67,D,0
-3.1787,104.856,323.4,1,1,2023-09-15,0701,Aqua,MODIS,52,61.03,305.2,9.1,D,0
-2.9104,106.5604,317.5,1.3,1.1,2023-09-15,0701,Aqua,MODIS,58,61.03,300.3,10.1,D,0
-2.9121,106.5492,317.9,1.3,1.1,2023-09-15,0701,Aqua,MODIS,53,61.03,300.9,9.7,D,0
-2.9267,106.3813,321.1,1.2,1.1,2023-09-15,0701,Aqua,MODIS,69,61.03,301.9,11.7,D,0
-3.0898,105.2087,336.3,1.1,1,2023-09-15,0701,Aqua,MODIS,86,61.03,302.9,32.5,D,0
-3.0912,105.1992,328.8,1.1,1,2023-09-15,0701,Aqua,MODIS,79,61.03,301.7,21.2,D,0
-3.0968,105.161,330.3,1.1,1,2023-09-15,0701,Aqua,MODIS,81,61.03,301.5,22.6,D,0
-3.0982,105.1515,323.9,1.1,1,2023-09-15,0701,Aqua,MODIS,73,61.03,304.7,13.8,D,0
-3.1052,105.104,339.1,1.1,1,2023-09-15,0701,Aqua,MODIS,88,61.03,303.3,35.3,D,0
-2.9021,106.4114,344.9,1.2,1.1,2023-09-15,0701,Aqua,MODIS,92,61.03,302.9,59.3,D,0
-3.0924,105.0634,355.4,1.1,1,2023-09-15,0701,Aqua,MODIS,92,61.03,304.1,67.7,D,0
-3.0832,105.0621,351.9,1.1,1,2023-09-15,0701,Aqua,MODIS,96,61.03,301.5,60.9,D,0
-3.0846,105.0526,363,1.1,1,2023-09-15,0701,Aqua,MODIS,100,61.03,303.4,91.1,D,0
-3.086,105.0432,350,1.1,1,2023-09-15,0701,Aqua,MODIS,95,61.03,302.1,56.2,D,0
-3.1245,104.7818,346.7,1,1,2023-09-15,0701,Aqua,MODIS,76,61.03,298,50.6,D,0
-3.1407,104.6712,320,1,1,2023-09-15,0701,Aqua,MODIS,44,61.03,296.9,9.8,D,0
-3.0784,105.046,324.4,1.1,1,2023-09-15,0701,Aqua,MODIS,74,61.03,297.9,16.1,D,0
-3.1269,104.7104,346.5,1,1,2023-09-15,0701,Aqua,MODIS,93,61.03,299.7,48.8,D,0
-3.1058,104.7922,341,1,1,2023-09-15,0701,Aqua,MODIS,85,61.03,293.1,39.5,D,0
-3.1071,104.7829,330.8,1,1,2023-09-15,0701,Aqua,MODIS,77,61.03,296.2,23.4,D,0
-3.1178,104.7091,350.5,1,1,2023-09-15,0701,Aqua,MODIS,95,61.03,295.7,56.9,D,0
-3.1191,104.6999,348,1,1,2023-09-15,0701,Aqua,MODIS,94,61.03,297.8,51.1,D,0
-3.1205,104.6907,326.1,1,1,2023-09-15,0701,Aqua,MODIS,68,61.03,293.8,15.5,D,0
-3.2134,103.9848,322.1,1,1,2023-09-15,0701,Aqua,MODIS,41,61.03,301.9,11.1,D,0
-3.0509,105.0419,316.5,1.1,1,2023-09-15,0701,Aqua,MODIS,33,61.03,295,8.4,D,0
-3.0353,105.0204,317.6,1.1,1,2023-09-15,0701,Aqua,MODIS,54,61.03,290.8,9.1,D,0
-3.0367,105.011,329.9,1.1,1,2023-09-15,0701,Aqua,MODIS,81,61.03,293.3,23.7,D,0
-3.0394,104.9921,328,1.1,1,2023-09-15,0701,Aqua,MODIS,79,61.03,294.8,20.7,D,0
-3.0303,104.9908,315.4,1.1,1,2023-09-15,0701,Aqua,MODIS,47,61.03,291.6,7,D,0
-3.0074,104.6393,322.1,1,1,2023-09-15,0701,Aqua,MODIS,0,61.03,294.5,14.6,D,0
-2.921,105.1033,328.1,1.1,1,2023-09-15,0701,Aqua,MODIS,79,61.03,291.9,23,D,0
-2.6882,106.0639,322.2,1.2,1.1,2023-09-15,0701,Aqua,MODIS,71,61.03,300.8,12.8,D,0
-2.7352,105.4391,359.2,1.1,1.1,2023-09-15,0701,Aqua,MODIS,99,61.03,306.2,86.1,D,0
-2.7367,105.4293,347,1.1,1.1,2023-09-15,0701,Aqua,MODIS,93,61.03,304.9,52.4,D,0
-2.826,104.6192,318.4,1,1,2023-09-15,0701,Aqua,MODIS,53,61.03,299.2,8.3,D,0
-2.8156,104.627,319.5,1,1,2023-09-15,0701,Aqua,MODIS,67,61.03,299.3,9.3,D,0
-2.817,104.6178,317.6,1,1,2023-09-15,0701,Aqua,MODIS,60,61.03,299.3,7.6,D,0
-2.7213,105.2083,319.8,1.1,1,2023-09-15,0701,Aqua,MODIS,67,61.03,300.6,9.7,D,0
-3.1591,102.0539,311.9,1.1,1,2023-09-15,0701,Aqua,MODIS,42,61.03,295.3,5.4,D,0
-2.4799,106.4319,332.6,1.3,1.1,2023-09-15,0701,Aqua,MODIS,63,61.03,299,29.6,D,0
-2.4816,106.4207,318.6,1.3,1.1,2023-09-15,0701,Aqua,MODIS,40,61.03,297.9,6.3,D,0
-2.5026,106.2769,325.7,1.2,1.1,2023-09-15,0701,Aqua,MODIS,75,61.03,303,15.1,D,0
-2.4356,106.2379,323.1,1.2,1.1,2023-09-15,0701,Aqua,MODIS,63,61.03,304.2,11.2,D,0
-2.4045,106.2444,322.2,1.2,1.1,2023-09-15,0701,Aqua,MODIS,62,61.03,302.5,10.1,D,0
-2.8177,103.0893,315.1,1,1,2023-09-15,0701,Aqua,MODIS,56,61.03,298.6,4.8,D,0
-2.7364,103.2713,317.2,1,1,2023-09-15,0701,Aqua,MODIS,55,61.03,300.4,6.7,D,0
-2.6357,102.9448,323.6,1,1,2023-09-15,0701,Aqua,MODIS,77,61.03,297.6,14.1,D,0
-2.6994,102.5046,327.9,1,1,2023-09-15,0701,Aqua,MODIS,81,61.03,296.6,21.9,D,0
-2.7007,102.4954,324.9,1,1,2023-09-15,0701,Aqua,MODIS,78,61.03,297.2,18,D,0
-2.5973,103.0847,320.2,1,1,2023-09-15,0701,Aqua,MODIS,72,61.03,300.6,9.4,D,0
-2.5487,103.2951,328.4,1,1,2023-09-15,0701,Aqua,MODIS,81,61.03,302,17.8,D,0
-2.5718,103.0719,317.1,1,1,2023-09-15,0701,Aqua,MODIS,65,61.03,302.1,7,D,0
-2.4245,103.2615,312.8,1,1,2023-09-15,0701,Aqua,MODIS,30,61.03,295.4,4.4,D,0
-1.9792,105.3089,316.5,1.1,1.1,2023-09-15,0701,Aqua,MODIS,63,61.03,289.5,10.9,D,0
-2.214,103.3757,320.2,1,1,2023-09-15,0701,Aqua,MODIS,67,61.03,296.2,10.7,D,0
-2.2153,103.3668,313.1,1,1,2023-09-15,0701,Aqua,MODIS,34,61.03,296.2,5.1,D,0
-2.2321,103.0616,321,1,1,2023-09-15,0701,Aqua,MODIS,72,61.03,298,11.3,D,0
-2.1664,103.0637,316.5,1,1,2023-09-15,0701,Aqua,MODIS,46,61.03,299.9,6,D,0
-1.7742,105.5845,321.2,1.2,1.1,2023-09-15,0701,Aqua,MODIS,61,61.03,299.3,12.7,D,0
-1.7757,105.5743,330.3,1.2,1.1,2023-09-15,0701,Aqua,MODIS,71,61.03,295.4,26.8,D,0
-1.581,105.5126,321.1,1.2,1.1,2023-09-15,0701,Aqua,MODIS,64,61.03,302.9,10.3,D,0
-1.8604,103.2094,318.4,1,1,2023-09-15,0701,Aqua,MODIS,37,61.03,300.4,8,D,0
-1.9358,102.0488,326.6,1,1,2023-09-15,0701,Aqua,MODIS,80,61.03,298.7,19.4,D,0
-1.868,102.1983,318.1,1,1,2023-09-15,0701,Aqua,MODIS,64,61.03,298.9,10,D,0
-1.7698,102.3086,324.9,1,1,2023-09-15,0701,Aqua,MODIS,78,61.03,300.8,15,D,0
-1.6061,102.8641,317.3,1,1,2023-09-15,0701,Aqua,MODIS,49,61.03,296.8,8.5,D,0
-1.5588,102.3674,318.7,1,1,2023-09-15,0701,Aqua,MODIS,40,61.03,301,7.9,D,0
-1.4078,102.5809,323.7,1,1,2023-09-15,0701,Aqua,MODIS,57,61.03,298.2,14.6,D,0
-1.409,102.572,323.7,1,1,2023-09-15,0701,Aqua,MODIS,68,61.03,298.9,14.6,D,0
-1.2642,102.5535,344.2,1,1,2023-09-15,0701,Aqua,MODIS,92,61.03,297.5,45,D,0
-4.3437,104.1929,325.8,1,1,2023-09-15,0701,Aqua,MODIS,38,61.03,303.5,10.7,D,0
-4.4773,103.0134,314.4,1,1,2023-09-15,0701,Aqua,MODIS,40,61.03,297,5.4,D,0
-4.0827,105.6112,319.8,1.1,1,2023-09-15,0701,Aqua,MODIS,61,61.03,301.2,9.4,D,0
-3.9667,105.1423,320.1,1.1,1,2023-09-15,0701,Aqua,MODIS,53,61.03,302.6,7.7,D,0
-3.8976,105.5515,327.5,1.1,1,2023-09-15,0701,Aqua,MODIS,58,61.03,297.9,20,D,0
-4.1684,103.6866,318.5,1,1,2023-09-15,0701,Aqua,MODIS,58,61.03,296.7,11.3,D,0
-3.894,105.5113,324.2,1.1,1,2023-09-15,0701,Aqua,MODIS,65,61.03,299.9,14.4,D,0
-3.9023,105.3259,320.8,1.1,1,2023-09-15,0701,Aqua,MODIS,50,61.03,302,8.2,D,0
-3.9037,105.3164,320,1.1,1,2023-09-15,0701,Aqua,MODIS,47,61.03,299.3,7.5,D,0
-3.8302,105.6213,322.3,1.1,1,2023-09-15,0701,Aqua,MODIS,69,61.03,299,13.8,D,0
